Date,Time,Open,High,Low,Close,Volume
2014.08.20,20:00,1.66265,1.6628,1.65899,1.65946,20167
2014.08.21,0:00,1.65931,1.66002,1.65901,1.65916,7079
2014.08.21,4:00,1.65915,1.65951,1.65637,1.65673,8701
2014.08.21,8:00,1.65673,1.65976,1.65655,1.65839,21919
2014.08.21,12:00,1.65837,1.65945,1.6575,1.65872,17590
2014.08.21,16:00,1.65871,1.66012,1.65813,1.65848,21551
2014.08.21,20:00,1.65849,1.65883,1.65764,1.65792,6188
2014.08.22,0:00,1.65796,1.65811,1.65703,1.65735,5879
2014.08.22,4:00,1.65735,1.65863,1.6569,1.65848,6549
2014.08.22,8:00,1.65848,1.65944,1.65798,1.65905,13022
2014.08.22,12:00,1.65905,1.65926,1.65681,1.65822,20294
2014.08.22,16:00,1.65822,1.65976,1.65611,1.65737,35698
2014.08.22,20:00,1.65738,1.65865,1.65701,1.65701,9593
2014.08.25,0:00,1.65199,1.65556,1.65199,1.6552,13548
2014.08.25,4:00,1.65519,1.65656,1.65464,1.65637,9996
2014.08.25,8:00,1.65637,1.65821,1.65573,1.65807,12479
2014.08.25,12:00,1.65807,1.65982,1.6577,1.65807,13070
2014.08.25,16:00,1.65808,1.65937,1.65768,1.65826,16466
2014.08.25,20:00,1.65825,1.65851,1.65776,1.65785,5439
2014.08.26,0:00,1.65784,1.65799,1.65657,1.65702,7239
2014.08.26,4:00,1.65702,1.65952,1.657,1.65914,8175
2014.08.26,8:00,1.65914,1.65919,1.65692,1.65754,16229
2014.08.26,12:00,1.65754,1.65874,1.65685,1.65869,22748
2014.08.26,16:00,1.65869,1.65933,1.65622,1.6563,23989
2014.08.26,20:00,1.65631,1.65651,1.65381,1.6539,11667
2014.08.27,0:00,1.65389,1.65479,1.65365,1.65439,8883
2014.08.27,4:00,1.65439,1.65597,1.65434,1.6551,9760
2014.08.27,8:00,1.65509,1.65749,1.65424,1.6565,21423
2014.08.27,12:00,1.65651,1.66052,1.65651,1.65991,23779
2014.08.27,16:00,1.65991,1.66039,1.65702,1.65776,28822
2014.08.27,20:00,1.65776,1.65847,1.65725,1.65758,9623
2014.08.28,0:00,1.65758,1.65898,1.65713,1.65873,7429
2014.08.28,4:00,1.65872,1.66045,1.65821,1.65986,11246
2014.08.28,8:00,1.65988,1.66135,1.65819,1.65966,21445
2014.08.28,12:00,1.65965,1.6605,1.65672,1.65755,34724
2014.08.28,16:00,1.65756,1.65834,1.65682,1.65711,27429
2014.08.28,20:00,1.65712,1.65902,1.65711,1.65857,7889
2014.08.29,0:00,1.65855,1.65922,1.65836,1.65844,6768
2014.08.29,4:00,1.65845,1.65885,1.65807,1.6583,5383
2014.08.29,8:00,1.65831,1.6608,1.65802,1.65984,19932
2014.08.29,12:00,1.65986,1.66054,1.65763,1.65871,25996
2014.08.29,16:00,1.65872,1.66135,1.65772,1.65838,34107
2014.08.29,20:00,1.65839,1.66054,1.65626,1.65969,13302
2014.09.01,0:00,1.65909,1.6595,1.65859,1.65928,7538
2014.09.01,4:00,1.65928,1.65994,1.65896,1.65981,6743
2014.09.01,8:00,1.65981,1.66439,1.65981,1.66251,22515
2014.09.01,12:00,1.66252,1.66279,1.6612,1.6623,18182
2014.09.01,16:00,1.66229,1.66325,1.66055,1.66055,13144
2014.09.01,20:00,1.66051,1.66131,1.6605,1.66073,16051
2014.09.02,0:00,1.66073,1.6615,1.66053,1.66084,5961
2014.09.02,4:00,1.66083,1.66085,1.65774,1.65834,16002
2014.09.02,8:00,1.65834,1.65891,1.65394,1.65407,28959
2014.09.02,12:00,1.65409,1.6546,1.65177,1.65286,25870
2014.09.02,16:00,1.65285,1.6529,1.64819,1.64855,31975
2014.09.02,20:00,1.64855,1.6491,1.64676,1.64686,12662
2014.09.03,0:00,1.64688,1.64735,1.64651,1.64674,6787
2014.09.03,4:00,1.64673,1.64719,1.64443,1.64541,9114
2014.09.03,8:00,1.64541,1.64932,1.64541,1.64824,36369
2014.09.03,12:00,1.64824,1.64971,1.64541,1.64717,29283
2014.09.03,16:00,1.64717,1.64761,1.64394,1.64478,23036
2014.09.03,20:00,1.6448,1.64627,1.64476,1.64599,8756
2014.09.04,0:00,1.64603,1.64644,1.64547,1.64575,6435
2014.09.04,4:00,1.64575,1.64647,1.64548,1.64576,7925
2014.09.04,8:00,1.64577,1.64655,1.64472,1.64568,13811
2014.09.04,12:00,1.64568,1.64629,1.6395,1.64295,46116
2014.09.04,16:00,1.64294,1.64413,1.63439,1.63517,42819
2014.09.04,20:00,1.63517,1.63589,1.6326,1.6326,14627
2014.09.05,0:00,1.63263,1.63319,1.62869,1.63022,13520
2014.09.05,4:00,1.63022,1.63186,1.62999,1.63113,7634
2014.09.05,8:00,1.63112,1.63316,1.63091,1.63143,16239
2014.09.05,12:00,1.63143,1.63313,1.62791,1.63147,28698
2014.09.05,16:00,1.63147,1.63402,1.62995,1.63079,24825
2014.09.05,20:00,1.63078,1.63334,1.63066,1.63268,7243
2014.09.08,0:00,1.61692,1.6233,1.61574,1.62277,10358
2014.09.08,4:00,1.62277,1.6229,1.6203,1.62079,7972
2014.09.08,8:00,1.62078,1.62086,1.61328,1.61363,25193
2014.09.08,12:00,1.61362,1.61553,1.61033,1.61513,26941
2014.09.08,16:00,1.61512,1.61868,1.6134,1.61371,22408
2014.09.08,20:00,1.61368,1.61423,1.6098,1.61035,15731
2014.09.09,0:00,1.6104,1.61084,1.60916,1.61024,8521
2014.09.09,4:00,1.61026,1.61073,1.60641,1.60722,13135
2014.09.09,8:00,1.60763,1.61244,1.60754,1.61103,23036
2014.09.09,12:00,1.61104,1.61568,1.60923,1.60954,29149
2014.09.09,16:00,1.60954,1.61173,1.60591,1.60852,27577
2014.09.09,20:00,1.60851,1.61261,1.6083,1.61054,11986
2014.09.10,0:00,1.6105,1.61393,1.60999,1.61341,9415
2014.09.10,4:00,1.61341,1.61341,1.61089,1.61098,11200
2014.09.10,8:00,1.61098,1.61522,1.60686,1.60704,23796
2014.09.10,12:00,1.60703,1.61454,1.60517,1.61269,31873
2014.09.10,16:00,1.61266,1.61851,1.61209,1.61763,31706
2014.09.10,20:00,1.61762,1.62301,1.61574,1.62079,16958
2014.09.11,0:00,1.62079,1.62179,1.6198,1.62148,9773
2014.09.11,4:00,1.62146,1.62155,1.61855,1.61975,12749
2014.09.11,8:00,1.61975,1.62482,1.6193,1.62304,22546
2014.09.11,12:00,1.62304,1.62704,1.62215,1.62669,27846
2014.09.11,16:00,1.62669,1.62681,1.62138,1.62297,27871
2014.09.11,20:00,1.62297,1.62697,1.62146,1.62516,14040
2014.09.12,0:00,1.62516,1.62769,1.62322,1.62461,11202
2014.09.12,4:00,1.62466,1.62502,1.62287,1.62357,9649
2014.09.12,8:00,1.62358,1.62642,1.62176,1.62403,19298
2014.09.12,12:00,1.62402,1.62643,1.62041,1.62465,27306
2014.09.12,16:00,1.62464,1.62718,1.62172,1.62696,26071
2014.09.12,20:00,1.62695,1.6271,1.62491,1.62648,8584
2014.09.15,0:00,1.62725,1.6274,1.62317,1.6244,7322
2014.09.15,4:00,1.62437,1.62571,1.62347,1.62351,9271
2014.09.15,8:00,1.62351,1.62617,1.62299,1.62581,17439
2014.09.15,12:00,1.62581,1.6268,1.6234,1.62406,22244
2014.09.15,16:00,1.62406,1.62495,1.62207,1.62223,23998
2014.09.15,20:00,1.62221,1.62409,1.62221,1.62323,7384
2014.09.16,0:00,1.62319,1.62393,1.62204,1.62369,8070
2014.09.16,4:00,1.62368,1.62498,1.62129,1.62163,10217
2014.09.16,8:00,1.62163,1.62195,1.61618,1.61693,25703
2014.09.16,12:00,1.61695,1.62068,1.61651,1.61971,26029
2014.09.16,16:00,1.61967,1.6311,1.61963,1.62762,31697
2014.09.16,20:00,1.62763,1.62886,1.62401,1.62748,15102
2014.09.17,0:00,1.62748,1.62769,1.6249,1.62655,10595
2014.09.17,4:00,1.62654,1.62884,1.6256,1.62842,7718
2014.09.17,8:00,1.62843,1.63359,1.62741,1.62951,21315
2014.09.17,12:00,1.6295,1.63512,1.62886,1.63379,24110
2014.09.17,16:00,1.6338,1.63587,1.63069,1.63155,25824
2014.09.17,20:00,1.63154,1.63357,1.62485,1.62698,38004
2014.09.18,0:00,1.62698,1.62787,1.62461,1.62612,11967
2014.09.18,4:00,1.62614,1.6276,1.62569,1.62617,11019
2014.09.18,8:00,1.62618,1.63227,1.62565,1.62997,32899
2014.09.18,12:00,1.62996,1.63868,1.6297,1.63797,40726
2014.09.18,16:00,1.63798,1.64088,1.63462,1.63835,32788
2014.09.18,20:00,1.63835,1.64056,1.63567,1.63954,11473
2014.09.19,0:00,1.63964,1.6507,1.63877,1.64909,24199
2014.09.19,4:00,1.64909,1.65246,1.64538,1.64752,36926
2014.09.19,8:00,1.64753,1.64811,1.63534,1.63809,33926
2014.09.19,12:00,1.63807,1.64029,1.63214,1.6366,31343
2014.09.19,16:00,1.63661,1.63669,1.62959,1.63011,30023
2014.09.19,20:00,1.6301,1.63206,1.62839,1.62873,11388
2014.09.22,0:00,1.62996,1.63352,1.62863,1.63277,8803
2014.09.22,4:00,1.63276,1.63645,1.63212,1.63527,11643
2014.09.22,8:00,1.63527,1.63654,1.63235,1.63443,19031
2014.09.22,12:00,1.63442,1.63462,1.63227,1.63337,19528
2014.09.22,16:00,1.63346,1.63556,1.63258,1.63466,23550
2014.09.22,20:00,1.63467,1.63675,1.63402,1.63604,7671
2014.09.23,0:00,1.63604,1.63715,1.63569,1.63705,9602
2014.09.23,4:00,1.63706,1.63907,1.63689,1.63844,10191
2014.09.23,8:00,1.63845,1.63861,1.63027,1.63459,25829
2014.09.23,12:00,1.63458,1.64154,1.63455,1.64029,26270
2014.09.23,16:00,1.64001,1.64038,1.63523,1.63587,10756
2014.09.23,20:00,1.63587,1.64063,1.63587,1.63883,8597
2014.09.24,0:00,1.63886,1.63993,1.63839,1.63917,8441
2014.09.24,4:00,1.63919,1.64129,1.63851,1.64015,8526
2014.09.24,8:00,1.64017,1.6408,1.63726,1.63893,19632
2014.09.24,12:00,1.63892,1.64132,1.63855,1.63864,20922
2014.09.24,16:00,1.63864,1.63868,1.63273,1.63367,28292
2014.09.24,20:00,1.63367,1.63497,1.63321,1.63387,7799
2014.09.25,0:00,1.63388,1.63419,1.63149,1.63293,8005
2014.09.25,4:00,1.63294,1.63343,1.63153,1.63192,9701
2014.09.25,8:00,1.63192,1.63306,1.62758,1.63031,29062
2014.09.25,12:00,1.63032,1.63329,1.62769,1.6328,27049
2014.09.25,16:00,1.6328,1.63415,1.62937,1.63021,32619
2014.09.25,20:00,1.63021,1.63188,1.62994,1.6316,8422
2014.09.26,0:00,1.6316,1.63328,1.6312,1.63283,6181
2014.09.26,4:00,1.63283,1.63292,1.63029,1.63079,9808
2014.09.26,8:00,1.63075,1.63301,1.62861,1.63273,20756
2014.09.26,12:00,1.63277,1.63304,1.62821,1.62853,22175
2014.09.26,16:00,1.62854,1.63007,1.62378,1.62433,28207
2014.09.26,20:00,1.62435,1.62534,1.62393,1.62424,7333
2014.09.29,0:00,1.62299,1.62514,1.62104,1.62443,13332
2014.09.29,4:00,1.62445,1.62497,1.6223,1.62241,11496
2014.09.29,8:00,1.6224,1.62615,1.6216,1.62274,23065
2014.09.29,12:00,1.62274,1.62544,1.62141,1.6249,24982
2014.09.29,16:00,1.6249,1.62746,1.62326,1.62639,24293
2014.09.29,20:00,1.62637,1.62672,1.6239,1.62399,7991
2014.09.30,0:00,1.62401,1.62446,1.62243,1.62311,7837
2014.09.30,4:00,1.62311,1.62676,1.62297,1.62619,15479
2014.09.30,8:00,1.62619,1.62874,1.62336,1.62362,25430
2014.09.30,12:00,1.62357,1.62361,1.61663,1.62105,37758
2014.09.30,16:00,1.62105,1.62296,1.61955,1.62188,30717
2014.09.30,20:00,1.62188,1.62254,1.61997,1.62124,8987
2014.10.01,0:00,1.62128,1.6219,1.61976,1.62056,8030
2014.10.01,4:00,1.62055,1.62066,1.61787,1.6185,16683
2014.10.01,8:00,1.61849,1.62136,1.61615,1.61818,26053
2014.10.01,12:00,1.61818,1.62208,1.61796,1.62194,25598
2014.10.01,16:00,1.62193,1.62519,1.61835,1.61874,34168
2014.10.01,20:00,1.61873,1.61926,1.61723,1.61844,11733
2014.10.02,0:00,1.61843,1.61997,1.61795,1.61852,13385
2014.10.02,4:00,1.61852,1.62495,1.6184,1.62357,18276
2014.10.02,8:00,1.62358,1.62411,1.61741,1.61794,26196
2014.10.02,12:00,1.61792,1.61825,1.61279,1.61504,35842
2014.10.02,16:00,1.61505,1.61754,1.61123,1.61472,38706
2014.10.02,20:00,1.6147,1.61619,1.61356,1.61437,13283
2014.10.03,0:00,1.61437,1.61587,1.61321,1.61359,8942
2014.10.03,4:00,1.61362,1.61426,1.61247,1.61339,8287
2014.10.03,8:00,1.61339,1.61402,1.6079,1.60833,19192
2014.10.03,12:00,1.60834,1.60897,1.6001,1.60246,31539
2014.10.03,16:00,1.60245,1.60284,1.59517,1.59661,34536
2014.10.03,20:00,1.59666,1.5978,1.59585,1.59637,8091
2014.10.06,0:00,1.59537,1.59769,1.59536,1.59692,9218
2014.10.06,4:00,1.59692,1.59836,1.59692,1.59821,9728
2014.10.06,8:00,1.59822,1.599,1.59599,1.59841,17155
2014.10.06,12:00,1.59842,1.59974,1.59739,1.59883,20437
2014.10.06,16:00,1.59883,1.60303,1.598,1.60228,24936
2014.10.06,20:00,1.60226,1.60988,1.60208,1.60809,14901
2014.10.07,0:00,1.60826,1.60862,1.60568,1.60576,10343
2014.10.07,4:00,1.60577,1.60607,1.60259,1.60529,15459
2014.10.07,8:00,1.60528,1.61171,1.60526,1.60901,30754
2014.10.07,12:00,1.60899,1.61,1.60444,1.60819,26271
2014.10.07,16:00,1.60822,1.61288,1.60668,1.60821,33719
2014.10.07,20:00,1.60823,1.61107,1.60719,1.60946,14684
2014.10.08,0:00,1.60949,1.61067,1.60674,1.60808,12001
2014.10.08,4:00,1.60808,1.60814,1.60548,1.60582,13799
2014.10.08,8:00,1.60582,1.6083,1.60406,1.60754,22085
2014.10.08,12:00,1.60754,1.60926,1.60594,1.60846,24835
2014.10.08,16:00,1.60859,1.61066,1.6058,1.60688,30880
2014.10.08,20:00,1.60688,1.61814,1.60317,1.61663,31018
2014.10.09,0:00,1.61663,1.61736,1.61502,1.61724,11676
2014.10.09,4:00,1.61722,1.61975,1.61627,1.61912,19353
2014.10.09,8:00,1.61913,1.62171,1.61545,1.61923,28558
2014.10.09,12:00,1.61922,1.62266,1.61741,1.61823,31769
2014.10.09,16:00,1.61823,1.61988,1.61078,1.61184,38599
2014.10.09,20:00,1.61183,1.61354,1.61042,1.61166,15465
2014.10.10,0:00,1.61167,1.61265,1.61114,1.61245,10335
2014.10.10,4:00,1.61248,1.61352,1.61138,1.61204,12576
2014.10.10,8:00,1.61205,1.6132,1.60435,1.60655,27808
2014.10.10,12:00,1.60661,1.60699,1.60221,1.60252,31318
2014.10.10,16:00,1.60254,1.60686,1.60084,1.60631,32582
2014.10.10,20:00,1.60634,1.60766,1.60443,1.60746,14683
2014.10.13,0:00,1.60676,1.60994,1.60616,1.60978,14800
2014.10.13,4:00,1.60979,1.61263,1.60959,1.61132,17665
2014.10.13,8:00,1.61132,1.6126,1.60706,1.60816,25752
2014.10.13,12:00,1.60816,1.6116,1.6075,1.60843,24208
2014.10.13,16:00,1.60844,1.60987,1.60508,1.60583,28369
2014.10.13,20:00,1.60583,1.61126,1.60563,1.60817,18193
2014.10.14,0:00,1.60808,1.60976,1.60606,1.60674,13843
2014.10.14,4:00,1.60673,1.60783,1.60636,1.6072,12050
2014.10.14,8:00,1.60727,1.608,1.59589,1.59621,29988
2014.10.14,12:00,1.5963,1.59744,1.59045,1.59286,38011
2014.10.14,16:00,1.59286,1.59442,1.59132,1.59221,30369
2014.10.14,20:00,1.59221,1.59276,1.58971,1.59001,14611
2014.10.15,0:00,1.59002,1.59069,1.58793,1.58837,12391
2014.10.15,4:00,1.58839,1.59121,1.5876,1.59009,14609
2014.10.15,8:00,1.59009,1.59378,1.58904,1.59147,34917
2014.10.15,12:00,1.59146,1.59926,1.59065,1.59871,40477
2014.10.15,16:00,1.59871,1.60694,1.59357,1.59394,65626
2014.10.15,20:00,1.59363,1.60207,1.58745,1.60187,35780
2014.10.16,0:00,1.60188,1.6021,1.59765,1.59982,20016
2014.10.16,4:00,1.59983,1.60035,1.59749,1.59817,17325
2014.10.16,8:00,1.59815,1.6027,1.59508,1.60045,37344
2014.10.16,12:00,1.60047,1.60154,1.59409,1.59982,51803
2014.10.16,16:00,1.59981,1.60742,1.59882,1.60692,43337
2014.10.16,20:00,1.60693,1.60966,1.60583,1.60862,18581
2014.10.17,0:00,1.60862,1.61095,1.60685,1.60753,13261
2014.10.17,4:00,1.60754,1.60907,1.60685,1.60772,11382
2014.10.17,8:00,1.60776,1.6109,1.6029,1.61059,24777
2014.10.17,12:00,1.61059,1.61257,1.60765,1.61014,30532
2014.10.17,16:00,1.61014,1.6103,1.60595,1.60956,28465
2014.10.17,20:00,1.60959,1.61097,1.6085,1.60907,10205
2014.10.20,0:00,1.61025,1.61045,1.60827,1.60908,10655
2014.10.20,4:00,1.60907,1.6112,1.60874,1.6108,10542
2014.10.20,8:00,1.61079,1.61231,1.60798,1.61171,20042
2014.10.20,12:00,1.61169,1.61511,1.61124,1.61409,20476
2014.10.20,16:00,1.61409,1.61494,1.61268,1.6144,24058
2014.10.20,20:00,1.61441,1.61793,1.61439,1.61628,12313
2014.10.21,0:00,1.61628,1.61678,1.61522,1.61609,9859
2014.10.21,4:00,1.61608,1.61841,1.61537,1.61829,12420
2014.10.21,8:00,1.61828,1.6184,1.6151,1.61661,22299
2014.10.21,12:00,1.6166,1.6179,1.61418,1.61613,29824
2014.10.21,16:00,1.61613,1.6167,1.61233,1.61327,30196
2014.10.21,20:00,1.61329,1.61374,1.61091,1.61091,8867
2014.10.22,0:00,1.61085,1.61219,1.61063,1.6112,9905
2014.10.22,4:00,1.61121,1.61292,1.61102,1.61273,9536
2014.10.22,8:00,1.61272,1.61307,1.60113,1.60272,30081
2014.10.22,12:00,1.60272,1.60678,1.6015,1.60344,26269
2014.10.22,16:00,1.60343,1.60788,1.60315,1.60727,31884
2014.10.22,20:00,1.60727,1.60763,1.60422,1.60491,10330
2014.10.23,0:00,1.60492,1.60535,1.60364,1.60405,11829
2014.10.23,4:00,1.60405,1.60557,1.60395,1.60557,8450
2014.10.23,8:00,1.60557,1.60598,1.5999,1.60075,27666
2014.10.23,12:00,1.60074,1.60394,1.59946,1.60254,25612
2014.10.23,16:00,1.60252,1.60518,1.60076,1.60351,25121
2014.10.23,20:00,1.60347,1.60392,1.60207,1.60286,12129
2014.10.24,0:00,1.60286,1.6038,1.60207,1.60343,10122
2014.10.24,4:00,1.60345,1.60463,1.60262,1.60446,9862
2014.10.24,8:00,1.60447,1.60721,1.60167,1.60644,21223
2014.10.24,12:00,1.60643,1.60674,1.6029,1.60608,25156
2014.10.24,16:00,1.60606,1.60985,1.60456,1.60716,32085
2014.10.24,20:00,1.60716,1.60911,1.60716,1.60885,10037
2014.10.27,0:00,1.60833,1.61034,1.60833,1.6103,12443
2014.10.27,4:00,1.6103,1.61084,1.60938,1.61046,10582
2014.10.27,8:00,1.61046,1.61225,1.60872,1.60991,17420
2014.10.27,12:00,1.6099,1.61218,1.60938,1.61131,20305
2014.10.27,16:00,1.61131,1.6147,1.61124,1.61227,23985
2014.10.27,20:00,1.61226,1.6137,1.61142,1.61164,6705
2014.10.28,0:00,1.61164,1.61304,1.61111,1.6127,9217
2014.10.28,4:00,1.6127,1.61309,1.61194,1.61211,7414
2014.10.28,8:00,1.61211,1.61274,1.60879,1.61063,19837
2014.10.28,12:00,1.61065,1.61825,1.61043,1.61718,34972
2014.10.28,16:00,1.61718,1.61762,1.61357,1.61389,25135
2014.10.28,20:00,1.61385,1.61411,1.6128,1.61304,8756
2014.10.29,0:00,1.61301,1.61435,1.61283,1.61317,7247
2014.10.29,4:00,1.61317,1.61428,1.61288,1.61387,6777
2014.10.29,8:00,1.61388,1.61532,1.61174,1.61241,18026
2014.10.29,12:00,1.61241,1.61273,1.61031,1.61245,19184
2014.10.29,16:00,1.61246,1.61612,1.60884,1.60923,24509
2014.10.29,20:00,1.609,1.60933,1.60017,1.60121,29502
2014.10.30,0:00,1.60119,1.60174,1.59664,1.59776,13240
2014.10.30,4:00,1.59776,1.59871,1.59645,1.59705,13184
2014.10.30,8:00,1.59705,1.59973,1.5961,1.59882,27208
2014.10.30,12:00,1.59884,1.60111,1.59499,1.60046,34751
2014.10.30,16:00,1.60048,1.60385,1.59942,1.5995,25650
2014.10.30,20:00,1.59952,1.601,1.59947,1.60018,9182
2014.10.31,0:00,1.60018,1.60036,1.5987,1.59921,9605
2014.10.31,4:00,1.59926,1.59969,1.59724,1.59751,14844
2014.10.31,8:00,1.59752,1.60003,1.59607,1.59885,34870
2014.10.31,12:00,1.59901,1.6011,1.59417,1.59628,40032
2014.10.31,16:00,1.59626,1.60022,1.59564,1.59935,32878
2014.10.31,20:00,1.59934,1.60084,1.59848,1.59934,8951
2014.11.03,0:00,1.59579,1.59822,1.5926,1.59541,23360
2014.11.03,4:00,1.59538,1.59746,1.59531,1.59668,11650
2014.11.03,8:00,1.59669,1.60218,1.59668,1.60035,25013
2014.11.03,12:00,1.60035,1.60097,1.59891,1.59993,23096
2014.11.03,16:00,1.59995,1.59998,1.59624,1.59862,29395
2014.11.03,20:00,1.59861,1.59875,1.59673,1.5971,11925
2014.11.04,0:00,1.59715,1.59889,1.59651,1.59838,13277
2014.11.04,4:00,1.59837,1.60026,1.5978,1.60001,13603
2014.11.04,8:00,1.60002,1.60082,1.59771,1.59917,21755
2014.11.04,12:00,1.59916,1.60153,1.59851,1.60092,23620
2014.11.04,16:00,1.6009,1.60161,1.59808,1.59923,31086
2014.11.04,20:00,1.59923,1.60059,1.59892,1.60014,12127
2014.11.05,0:00,1.60014,1.60114,1.59956,1.60083,9670
2014.11.05,4:00,1.60083,1.60215,1.59871,1.59923,11300
2014.11.05,8:00,1.59922,1.60031,1.58842,1.58898,30103
2014.11.05,12:00,1.58898,1.59678,1.58688,1.59669,34752
2014.11.05,16:00,1.59669,1.59952,1.59419,1.5979,31281
2014.11.05,20:00,1.59791,1.59839,1.59686,1.59751,9179
2014.11.06,0:00,1.59752,1.5976,1.59546,1.59622,13429
2014.11.06,4:00,1.59621,1.60019,1.59549,1.59832,21682
2014.11.06,8:00,1.59832,1.59971,1.59608,1.59634,28641
2014.11.06,12:00,1.59634,1.59693,1.58861,1.5906,40682
2014.11.06,16:00,1.59059,1.5927,1.58375,1.58392,36999
2014.11.06,20:00,1.58392,1.58555,1.58239,1.58306,13047
2014.11.07,0:00,1.58309,1.58476,1.58256,1.58369,11859
2014.11.07,4:00,1.58368,1.58458,1.58161,1.58276,11906
2014.11.07,8:00,1.58276,1.5846,1.58021,1.58122,21982
2014.11.07,12:00,1.58123,1.58597,1.57899,1.58165,34486
2014.11.07,16:00,1.58154,1.58524,1.58132,1.58459,42365
2014.11.07,20:00,1.58455,1.58856,1.58408,1.5871,16274
2014.11.10,0:00,1.58799,1.58957,1.58701,1.58946,13973
2014.11.10,4:00,1.58947,1.59133,1.58885,1.59051,15712
2014.11.10,8:00,1.5905,1.59172,1.58815,1.59027,21350
2014.11.10,12:00,1.59025,1.59157,1.589,1.59036,23725
2014.11.10,16:00,1.59037,1.59061,1.58523,1.58579,26763
2014.11.10,20:00,1.58579,1.58596,1.58406,1.58413,11077
2014.11.11,0:00,1.58412,1.58569,1.5839,1.58531,12656
2014.11.11,4:00,1.58531,1.58564,1.58353,1.58422,15065
