Date,Time,Open,High,Low,Close,Volume
2010.01.05,0:00,1.4411,1.4438,1.4406,1.4414,6405
2010.01.05,4:00,1.4414,1.4475,1.4412,1.4475,7842
2010.01.05,8:00,1.4476,1.4483,1.4405,1.4418,12040
2010.01.05,12:00,1.4417,1.4453,1.4387,1.4404,11739
2010.01.05,16:00,1.4403,1.4432,1.4346,1.4362,11323
2010.01.05,20:00,1.4362,1.4372,1.4349,1.4361,4655
2010.01.06,0:00,1.4361,1.4369,1.4334,1.4356,7245
2010.01.06,4:00,1.4356,1.4362,1.429,1.431,5993
2010.01.06,8:00,1.431,1.4381,1.4283,1.4374,11740
2010.01.06,12:00,1.4375,1.4378,1.4336,1.4353,10313
2010.01.06,16:00,1.4353,1.4415,1.4352,1.4396,10716
2010.01.06,20:00,1.4396,1.4432,1.4392,1.4399,6956
2010.01.07,0:00,1.4399,1.4444,1.4393,1.4402,6887
2010.01.07,4:00,1.4403,1.4415,1.4358,1.4367,6989
2010.01.07,8:00,1.4367,1.4398,1.4339,1.435,10922
2010.01.07,12:00,1.4349,1.435,1.4299,1.4318,12223
2010.01.07,16:00,1.4317,1.4332,1.4304,1.4308,9776
2010.01.07,20:00,1.4308,1.4326,1.4304,1.4304,5553
2010.01.08,0:00,1.4304,1.4326,1.4301,1.4308,6133
2010.01.08,4:00,1.4308,1.4317,1.4287,1.431,5637
2010.01.08,8:00,1.4311,1.4334,1.4297,1.4303,8454
2010.01.08,12:00,1.4302,1.4414,1.4264,1.4355,13645
2010.01.08,16:00,1.4355,1.4438,1.4301,1.4423,12558
2010.01.08,20:00,1.4423,1.4424,1.4403,1.4408,4492
2010.01.11,0:00,1.4411,1.4508,1.4411,1.4508,8328
2010.01.11,4:00,1.4508,1.4531,1.4488,1.4488,7653
2010.01.11,8:00,1.4488,1.4534,1.4479,1.4525,10752
2010.01.11,12:00,1.4525,1.4544,1.4495,1.4513,10491
2010.01.11,16:00,1.4513,1.4554,1.4501,1.4529,11116
2010.01.11,20:00,1.4529,1.4541,1.4501,1.4513,4948
2010.01.12,0:00,1.4513,1.4517,1.4454,1.4489,7827
2010.01.12,4:00,1.4488,1.451,1.4471,1.4499,5810
2010.01.12,8:00,1.4499,1.4519,1.4468,1.4503,11209
2010.01.12,12:00,1.4504,1.4513,1.4462,1.4506,13331
2010.01.12,16:00,1.4507,1.4544,1.4483,1.4497,11635
2010.01.12,20:00,1.4497,1.4497,1.4482,1.4493,4656
2010.01.13,0:00,1.4492,1.4492,1.4456,1.4474,6371
2010.01.13,4:00,1.4473,1.4503,1.4465,1.4502,5770
2010.01.13,8:00,1.4502,1.452,1.4463,1.4514,11224
2010.01.13,12:00,1.4515,1.4578,1.4513,1.455,13148
2010.01.13,16:00,1.4551,1.4552,1.4473,1.4505,13548
2010.01.13,20:00,1.4503,1.4514,1.4496,1.4499,5192
2010.01.14,0:00,1.4499,1.4546,1.4498,1.4544,6078
2010.01.14,4:00,1.4545,1.4554,1.4528,1.4541,5590
2010.01.14,8:00,1.454,1.4553,1.4495,1.4505,10318
2010.01.14,12:00,1.4504,1.4518,1.4464,1.4472,13240
2010.01.14,16:00,1.4472,1.4519,1.4448,1.451,12502
2010.01.14,20:00,1.451,1.4513,1.4492,1.4498,4558
2010.01.15,0:00,1.4497,1.4509,1.4409,1.4426,7814
2010.01.15,4:00,1.4426,1.4443,1.4406,1.4426,7522
2010.01.15,8:00,1.4426,1.4426,1.4383,1.4385,11574
2010.01.15,12:00,1.4385,1.4397,1.4359,1.4385,12432
2010.01.15,16:00,1.4385,1.4386,1.4356,1.4376,10733
2010.01.15,20:00,1.4375,1.439,1.4336,1.4384,5192
2010.01.18,0:00,1.4348,1.4374,1.4335,1.4355,6795
2010.01.18,4:00,1.4355,1.4392,1.4353,1.4384,7014
2010.01.18,8:00,1.4385,1.4389,1.4365,1.4378,8602
2010.01.18,12:00,1.4378,1.4391,1.4367,1.4386,7155
2010.01.18,16:00,1.4386,1.4398,1.4378,1.4391,5913
2010.01.18,20:00,1.4392,1.4392,1.4378,1.4386,3052
2010.01.19,0:00,1.4387,1.4413,1.4387,1.4392,7084
2010.01.19,4:00,1.4391,1.4407,1.4384,1.4393,6191
2010.01.19,8:00,1.4393,1.441,1.4309,1.4311,12165
2010.01.19,12:00,1.431,1.4316,1.4263,1.4291,15210
2010.01.19,16:00,1.4291,1.4297,1.4253,1.429,11160
2010.01.19,20:00,1.429,1.4304,1.4282,1.4287,5177
2010.01.20,0:00,1.4286,1.4288,1.4191,1.4217,10630
2010.01.20,4:00,1.4216,1.4226,1.4171,1.4205,9698
2010.01.20,8:00,1.4204,1.4217,1.4169,1.4177,13149
2010.01.20,12:00,1.4177,1.4177,1.4118,1.4133,14474
2010.01.20,16:00,1.4132,1.4132,1.4081,1.4103,12067
2010.01.20,20:00,1.4103,1.4111,1.4095,1.4106,4924
2010.01.21,0:00,1.4106,1.4134,1.4075,1.408,8536
2010.01.21,4:00,1.408,1.4115,1.4074,1.4113,7373
2010.01.21,8:00,1.4113,1.4117,1.4028,1.4039,13202
2010.01.21,12:00,1.4038,1.4105,1.4034,1.4094,14005
2010.01.21,16:00,1.4096,1.4141,1.4032,1.4116,16353
2010.01.21,20:00,1.4116,1.4116,1.4078,1.4084,6764
2010.01.22,0:00,1.4084,1.4137,1.4067,1.4132,9343
2010.01.22,4:00,1.4132,1.414,1.4112,1.4119,7100
2010.01.22,8:00,1.4119,1.4164,1.4116,1.4141,11911
2010.01.22,12:00,1.4142,1.4145,1.4101,1.4115,14395
2010.01.22,16:00,1.4114,1.418,1.4094,1.4148,14096
2010.01.22,20:00,1.4149,1.4155,1.4124,1.4136,5858
2010.01.25,0:00,1.415,1.4172,1.4133,1.4164,6273
2010.01.25,4:00,1.4165,1.417,1.4153,1.416,5235
2010.01.25,8:00,1.4159,1.4191,1.413,1.4189,10542
2010.01.25,12:00,1.419,1.4193,1.4132,1.4153,10694
2010.01.25,16:00,1.4152,1.4156,1.4128,1.4144,9688
2010.01.25,20:00,1.4143,1.4161,1.4139,1.4147,4816
2010.01.26,0:00,1.4147,1.4177,1.4135,1.4139,5699
2010.01.26,4:00,1.4139,1.4147,1.4071,1.4089,10770
2010.01.26,8:00,1.4089,1.4109,1.4074,1.4098,12410
2010.01.26,12:00,1.4098,1.4102,1.4052,1.4054,12756
2010.01.26,16:00,1.4053,1.4104,1.4042,1.4095,12345
2010.01.26,20:00,1.4096,1.4099,1.4069,1.4077,5523
2010.01.27,0:00,1.4077,1.4096,1.4063,1.4077,7823
2010.01.27,4:00,1.4076,1.4085,1.4053,1.4064,6637
2010.01.27,8:00,1.4063,1.408,1.4021,1.4058,12243
2010.01.27,12:00,1.4058,1.4086,1.4032,1.4048,12483
2010.01.27,16:00,1.4048,1.4058,1.4025,1.4038,12543
2010.01.27,20:00,1.4037,1.4051,1.3993,1.4034,10027
2010.01.28,0:00,1.4033,1.4038,1.3929,1.4007,9611
2010.01.28,4:00,1.4006,1.4022,1.3999,1.4013,7291
2010.01.28,8:00,1.4014,1.4051,1.3996,1.3999,11376
2010.01.28,12:00,1.3998,1.4026,1.3966,1.3972,12356
2010.01.28,16:00,1.3972,1.3985,1.3947,1.3975,13214
2010.01.28,20:00,1.3975,1.3985,1.3957,1.396,6456
2010.01.29,0:00,1.3961,1.3966,1.3912,1.3938,8980
2010.01.29,4:00,1.3938,1.3961,1.3921,1.3949,6983
2010.01.29,8:00,1.395,1.3986,1.3934,1.3962,11353
2010.01.29,12:00,1.3963,1.3977,1.3909,1.3915,12266
2010.01.29,16:00,1.3914,1.3928,1.3862,1.388,14179
2010.01.29,20:00,1.388,1.3884,1.3861,1.3861,4636
2010.02.01,0:00,1.3862,1.3886,1.3852,1.3863,7189
2010.02.01,4:00,1.3863,1.3893,1.3858,1.3884,6262
2010.02.01,8:00,1.3884,1.3914,1.3875,1.3897,11819
2010.02.01,12:00,1.3898,1.3934,1.3892,1.3922,11759
2010.02.01,16:00,1.3922,1.3923,1.3894,1.3916,10861
2010.02.01,20:00,1.3916,1.3937,1.3911,1.3931,5413
2010.02.02,0:00,1.3931,1.3931,1.3906,1.3909,5040
2010.02.02,4:00,1.3909,1.3936,1.3886,1.3933,8227
2010.02.02,8:00,1.3933,1.3954,1.3911,1.3936,11727
2010.02.02,12:00,1.3938,1.3957,1.3931,1.3949,11507
2010.02.02,16:00,1.3949,1.3973,1.3926,1.3966,11221
2010.02.02,20:00,1.3966,1.3972,1.3957,1.3967,5150
2010.02.03,0:00,1.3968,1.3975,1.3946,1.3957,5325
2010.02.03,4:00,1.3957,1.3974,1.3948,1.397,5423
2010.02.03,8:00,1.397,1.4024,1.397,1.3994,11187
2010.02.03,12:00,1.3995,1.4012,1.3939,1.3952,11938
2010.02.03,16:00,1.3951,1.3951,1.3901,1.3906,11560
2010.02.03,20:00,1.3905,1.3908,1.3885,1.389,6451
2010.02.04,0:00,1.3889,1.39,1.3865,1.3888,6896
2010.02.04,4:00,1.3888,1.3895,1.3865,1.3876,5917
2010.02.04,8:00,1.3875,1.3885,1.3825,1.3848,11124
2010.02.04,12:00,1.3848,1.3854,1.3802,1.3804,12172
2010.02.04,16:00,1.3804,1.3811,1.3728,1.3756,14006
2010.02.04,20:00,1.3756,1.3763,1.3714,1.3727,6794
2010.02.05,0:00,1.3727,1.3744,1.3669,1.3713,8583
2010.02.05,4:00,1.3712,1.3722,1.3702,1.3715,8042
2010.02.05,8:00,1.3716,1.3725,1.3648,1.3686,13943
2010.02.05,12:00,1.3685,1.3741,1.3666,1.3671,15884
2010.02.05,16:00,1.3671,1.3681,1.3586,1.3588,15533
2010.02.05,20:00,1.3587,1.3677,1.3587,1.3676,7684
2010.02.08,0:00,1.3655,1.3665,1.3621,1.3633,8152
2010.02.08,4:00,1.3632,1.3645,1.3622,1.3629,6892
2010.02.08,8:00,1.3629,1.3712,1.3628,1.3692,11640
2010.02.08,12:00,1.3693,1.3693,1.364,1.3657,11859
2010.02.08,16:00,1.3657,1.371,1.3657,1.3675,10894
2010.02.08,20:00,1.3676,1.3687,1.3642,1.3656,5939
2010.02.09,0:00,1.3655,1.3683,1.3649,1.3672,7197
2010.02.09,4:00,1.3672,1.3727,1.3662,1.3723,8380
2010.02.09,8:00,1.3723,1.3743,1.3706,1.3715,11354
2010.02.09,12:00,1.3714,1.3771,1.3697,1.3742,12558
2010.02.09,16:00,1.3743,1.3838,1.3693,1.3775,16674
2010.02.09,20:00,1.3774,1.38,1.3769,1.3793,7293
2010.02.10,0:00,1.3794,1.3806,1.3762,1.3766,7388
2010.02.10,4:00,1.3766,1.377,1.3733,1.3768,7772
2010.02.10,8:00,1.3768,1.3805,1.3751,1.3791,11897
2010.02.10,12:00,1.3792,1.3811,1.3723,1.3736,13686
2010.02.10,16:00,1.3735,1.3756,1.3677,1.3733,13717
2010.02.10,20:00,1.3732,1.3741,1.3725,1.3734,5206
2010.02.11,0:00,1.3733,1.3789,1.3732,1.3782,6982
2010.02.11,4:00,1.3783,1.38,1.3774,1.3776,6165
2010.02.11,8:00,1.3776,1.379,1.3742,1.3752,9799
2010.02.11,12:00,1.3751,1.3751,1.3641,1.3653,14885
2010.02.11,16:00,1.3652,1.3687,1.3596,1.3677,13852
2010.02.11,20:00,1.3677,1.3695,1.3675,1.3688,5274
2010.02.12,0:00,1.3688,1.3693,1.3653,1.3664,7056
2010.02.12,4:00,1.3664,1.3686,1.3657,1.3683,6060
2010.02.12,8:00,1.3682,1.3682,1.3536,1.3559,12933
2010.02.12,12:00,1.3559,1.3626,1.3531,1.3618,13296
2010.02.12,16:00,1.3618,1.3642,1.36,1.3606,12566
2010.02.12,20:00,1.3605,1.3635,1.3603,1.363,4656
2010.02.15,0:00,1.3615,1.3629,1.3606,1.3613,4542
2010.02.15,4:00,1.3612,1.3616,1.3578,1.359,4753
2010.02.15,8:00,1.359,1.3631,1.3581,1.3619,7278
2010.02.15,12:00,1.3619,1.3629,1.3589,1.3593,6597
2010.02.15,16:00,1.3593,1.3611,1.3581,1.3597,6224
2010.02.15,20:00,1.3597,1.36,1.3593,1.3596,2854
2010.02.16,0:00,1.3596,1.3627,1.3588,1.362,6018
2010.02.16,4:00,1.3621,1.3661,1.3616,1.3651,6449
2010.02.16,8:00,1.3652,1.3681,1.3639,1.3645,11222
2010.02.16,12:00,1.3645,1.3675,1.3634,1.3657,11815
2010.02.16,16:00,1.3658,1.3774,1.3646,1.3764,12835
2010.02.16,20:00,1.3763,1.3777,1.3755,1.3758,5102
2010.02.17,0:00,1.3758,1.3774,1.3756,1.3766,5154
2010.02.17,4:00,1.3766,1.378,1.3751,1.3751,5407
2010.02.17,8:00,1.3751,1.3787,1.3726,1.3726,11235
2010.02.17,12:00,1.3726,1.3736,1.3694,1.3698,12183
2010.02.17,16:00,1.3697,1.3701,1.3598,1.3615,13554
2010.02.17,20:00,1.3616,1.3617,1.3586,1.36,7032
2010.02.18,0:00,1.3599,1.3612,1.3558,1.3563,6882
2010.02.18,4:00,1.3563,1.3593,1.3563,1.3591,5522
2010.02.18,8:00,1.3592,1.3593,1.3539,1.3582,12738
2010.02.18,12:00,1.3582,1.3653,1.3547,1.363,12675
2010.02.18,16:00,1.363,1.3639,1.3556,1.3617,13341
2010.02.18,20:00,1.3616,1.3621,1.3483,1.3492,9277
2010.02.19,0:00,1.3493,1.3508,1.3444,1.3485,11186
2010.02.19,4:00,1.3484,1.3494,1.3455,1.3467,6464
2010.02.19,8:00,1.3467,1.3514,1.3458,1.3492,11590
2010.02.19,12:00,1.3492,1.3543,1.3488,1.3505,11400
2010.02.19,16:00,1.3505,1.3594,1.3483,1.3582,12522
2010.02.19,20:00,1.3583,1.3616,1.3576,1.361,5050
2010.02.22,0:00,1.3613,1.3647,1.3602,1.3646,5758
2010.02.22,4:00,1.3646,1.3653,1.3614,1.362,4678
2010.02.22,8:00,1.3618,1.3635,1.3592,1.3606,9610
2010.02.22,12:00,1.3606,1.3631,1.3587,1.3608,10346
2010.02.22,16:00,1.3608,1.3608,1.3574,1.3587,9808
2010.02.22,20:00,1.3587,1.361,1.3587,1.3599,3778
2010.02.23,0:00,1.36,1.3612,1.3589,1.3611,5751
2010.02.23,4:00,1.3611,1.3636,1.3603,1.3625,5422
2010.02.23,8:00,1.3625,1.369,1.3598,1.36,13360
2010.02.23,12:00,1.3599,1.3605,1.3538,1.3562,12351
2010.02.23,16:00,1.356,1.3578,1.35,1.3522,13779
2010.02.23,20:00,1.3522,1.3529,1.3496,1.3513,5603
2010.02.24,0:00,1.3513,1.3549,1.3502,1.3538,5517
2010.02.24,4:00,1.3539,1.3549,1.3527,1.3536,4654
2010.02.24,8:00,1.3536,1.357,1.3512,1.3554,11113
2010.02.24,12:00,1.3556,1.3579,1.3534,1.3568,11365
2010.02.24,16:00,1.3568,1.3625,1.3536,1.3546,14150
2010.02.24,20:00,1.3545,1.3545,1.3517,1.3537,5329
2010.02.25,0:00,1.3537,1.3546,1.3477,1.3482,6511
2010.02.25,4:00,1.3481,1.3487,1.3451,1.3473,7547
2010.02.25,8:00,1.3472,1.3516,1.3462,1.3498,11399
2010.02.25,12:00,1.3499,1.351,1.3458,1.3501,12376
2010.02.25,16:00,1.3501,1.3562,1.3466,1.3561,13276
2010.02.25,20:00,1.3563,1.357,1.3538,1.3539,6575
2010.02.26,0:00,1.3538,1.3594,1.353,1.3575,7116
2010.02.26,4:00,1.3576,1.3602,1.3573,1.3575,6739
2010.02.26,8:00,1.3575,1.3626,1.3551,1.3606,11824
2010.02.26,12:00,1.3607,1.3613,1.355,1.3587,11584
2010.02.26,16:00,1.3586,1.3682,1.3558,1.3625,14344
2010.02.26,20:00,1.3625,1.3633,1.3611,1.363,4221
2010.03.01,0:00,1.3622,1.3649,1.3591,1.3604,7917
2010.03.01,4:00,1.3603,1.3617,1.3585,1.3597,4644
2010.03.01,8:00,1.3597,1.3654,1.3587,1.3593,10931
2010.03.01,12:00,1.3593,1.3601,1.3506,1.3508,13249
2010.03.01,16:00,1.3508,1.356,1.346,1.3557,12698
2010.03.01,20:00,1.3557,1.3579,1.3546,1.3568,4762
2010.03.02,0:00,1.3567,1.3575,1.3521,1.3538,5268
2010.03.02,4:00,1.3538,1.3545,1.3512,1.3516,6082
2010.03.02,8:00,1.3516,1.3538,1.3435,1.3527,12369
2010.03.02,12:00,1.3528,1.3598,1.352,1.3545,13917
2010.03.02,16:00,1.3545,1.362,1.3514,1.3613,12425
2010.03.02,20:00,1.3614,1.3617,1.3593,1.3609,5517
2010.03.03,0:00,1.3608,1.3651,1.3607,1.3636,7295
2010.03.03,4:00,1.3637,1.3653,1.362,1.3627,5711
2010.03.03,8:00,1.3628,1.3662,1.3592,1.3623,11592
2010.03.03,12:00,1.3622,1.3673,1.3606,1.365,12881
2010.03.03,16:00,1.3653,1.3734,1.3625,1.372,13232
2010.03.03,20:00,1.372,1.3722,1.369,1.3694,5473
2010.03.04,0:00,1.3694,1.3711,1.3689,1.3694,5464
2010.03.04,4:00,1.3693,1.3695,1.3646,1.3654,6626
2010.03.04,8:00,1.3654,1.3683,1.3633,1.3673,10002
2010.03.04,12:00,1.3673,1.3693,1.3624,1.3637,12018
2010.03.04,16:00,1.3635,1.3644,1.3551,1.3562,13620
2010.03.04,20:00,1.3561,1.3592,1.3556,1.3579,4771
2010.03.05,0:00,1.3579,1.3596,1.3571,1.3591,4371
2010.03.05,4:00,1.3591,1.3601,1.3568,1.3583,4946
2010.03.05,8:00,1.3583,1.3606,1.3572,1.3587,8322
2010.03.05,12:00,1.3588,1.3594,1.353,1.3567,10801
2010.03.05,16:00,1.3566,1.3628,1.3562,1.3612,9674
2010.03.05,20:00,1.3612,1.3625,1.3606,1.3619,3400
2010.03.08,0:00,1.3641,1.3688,1.3623,1.3682,6381
2010.03.08,4:00,1.3682,1.369,1.3668,1.3676,3772
2010.03.08,8:00,1.3676,1.3703,1.3637,1.3647,6554
2010.03.08,12:00,1.3646,1.369,1.3639,1.3673,6012
2010.03.08,16:00,1.3673,1.3673,1.3605,1.3628,6991
2010.03.08,20:00,1.3628,1.3639,1.3622,1.3627,2545
2010.03.09,0:00,1.3626,1.3629,1.3606,1.3611,4197
2010.03.09,4:00,1.3611,1.3634,1.3599,1.3606,4480
2010.03.09,8:00,1.3603,1.3627,1.3567,1.3569,8033
2010.03.09,12:00,1.3569,1.3579,1.3537,1.3575,7510
2010.03.09,16:00,1.3576,1.3615,1.3563,1.3597,6685
2010.03.09,20:00,1.3598,1.3606,1.3586,1.3601,3593
2010.03.10,0:00,1.3601,1.3612,1.3587,1.3596,3809
2010.03.10,4:00,1.3595,1.3604,1.3582,1.3582,3198
2010.03.10,8:00,1.3582,1.3593,1.3544,1.3582,7220
2010.03.10,12:00,1.3582,1.363,1.3577,1.3613,6737
2010.03.10,16:00,1.3613,1.3678,1.3613,1.3641,7619
2010.03.10,20:00,1.3642,1.3664,1.3639,1.3654,3566
2010.03.11,0:00,1.3654,1.3654,1.3628,1.3641,3859
2010.03.11,4:00,1.364,1.3647,1.3629,1.3636,3120
2010.03.11,8:00,1.3635,1.3667,1.362,1.3651,5377
2010.03.11,12:00,1.3652,1.3685,1.3625,1.3636,7545
2010.03.11,16:00,1.3636,1.3681,1.3636,1.3665,7540
2010.03.11,20:00,1.3666,1.3679,1.3663,1.3676,3202
2010.03.12,0:00,1.3676,1.3688,1.3669,1.3679,3370
2010.03.12,4:00,1.3679,1.3705,1.3679,1.3705,3981
2010.03.12,8:00,1.3706,1.3795,1.3687,1.3775,8732
2010.03.12,12:00,1.3775,1.3785,1.3735,1.3748,8629
2010.03.12,16:00,1.3748,1.3775,1.3727,1.3756,8559
2010.03.12,20:00,1.3757,1.3768,1.3753,1.3767,2394
2010.03.15,0:00,1.376,1.3774,1.3735,1.374,3952
2010.03.15,4:00,1.3739,1.3751,1.3726,1.375,3723
2010.03.15,8:00,1.375,1.3759,1.37,1.3703,7912
2010.03.15,12:00,1.3703,1.3727,1.3682,1.3685,8623
2010.03.15,16:00,1.3684,1.3685,1.3639,1.3672,7147
2010.03.15,20:00,1.3671,1.3679,1.3665,1.3671,3375
2010.03.16,0:00,1.3672,1.3686,1.3658,1.3683,4278
2010.03.16,4:00,1.3683,1.37,1.3682,1.3683,4006
2010.03.16,8:00,1.3683,1.3703,1.3657,1.3687,7361
2010.03.16,12:00,1.3687,1.3769,1.3687,1.3758,8241
2010.03.16,16:00,1.3758,1.3775,1.3716,1.3756,9929
2010.03.16,20:00,1.3755,1.3781,1.3743,1.3761,5206
2010.03.17,0:00,1.3762,1.3775,1.3762,1.3768,3246
2010.03.17,4:00,1.3769,1.3789,1.3768,1.3787,4122
2010.03.17,8:00,1.3787,1.3816,1.3759,1.3787,9738
2010.03.17,12:00,1.3788,1.3792,1.3738,1.3749,9093
2010.03.17,16:00,1.3748,1.3777,1.3726,1.3751,7741
2010.03.17,20:00,1.3752,1.3753,1.3731,1.3735,3100
2010.03.18,0:00,1.3735,1.374,1.3711,1.3725,4560
2010.03.18,4:00,1.3724,1.3727,1.3667,1.3682,6047
2010.03.18,8:00,1.3681,1.3694,1.3647,1.3684,8245
2010.03.18,12:00,1.3685,1.3693,1.3655,1.3661,8499
2010.03.18,16:00,1.3661,1.3667,1.3586,1.3619,9202
2010.03.18,20:00,1.3619,1.3622,1.3597,1.3608,3738
2010.03.19,0:00,1.3607,1.3621,1.3604,1.3618,3905
2010.03.19,4:00,1.3619,1.3626,1.3599,1.3614,3672
2010.03.19,8:00,1.3613,1.3625,1.3559,1.3571,8593
2010.03.19,12:00,1.3571,1.3574,1.3507,1.3516,10533
2010.03.19,16:00,1.3515,1.3543,1.3503,1.3534,7533
2010.03.19,20:00,1.3535,1.358,1.3529,1.353,2033
2010.03.22,0:00,1.3517,1.3532,1.3509,1.3517,2806
2010.03.22,4:00,1.3518,1.3522,1.3503,1.3505,3348
2010.03.22,8:00,1.3505,1.3545,1.3498,1.3526,6167
2010.03.22,12:00,1.3527,1.3533,1.3463,1.3523,9298
2010.03.22,16:00,1.3522,1.3566,1.351,1.3542,7655
2010.03.22,20:00,1.3542,1.3566,1.3542,1.3557,2789
2010.03.23,0:00,1.3557,1.3568,1.354,1.3553,3777
2010.03.23,4:00,1.3553,1.3561,1.3518,1.3519,3463
2010.03.23,8:00,1.3518,1.3532,1.3502,1.3504,7980
2010.03.23,12:00,1.3505,1.356,1.3476,1.3532,11221
2010.03.23,16:00,1.3533,1.3562,1.3481,1.3488,9791
2010.03.23,20:00,1.3487,1.3514,1.3487,1.349,4279
2010.03.24,0:00,1.349,1.3492,1.3445,1.3464,5648
2010.03.24,4:00,1.3463,1.3468,1.3406,1.343,6840
2010.03.24,8:00,1.343,1.3444,1.3345,1.3359,12101
2010.03.24,12:00,1.3358,1.3377,1.3332,1.3357,10697
2010.03.24,16:00,1.3356,1.3363,1.3323,1.3337,8775
2010.03.24,20:00,1.3336,1.3337,1.3305,1.3327,4602
2010.03.25,0:00,1.3327,1.3345,1.3322,1.3327,3690
2010.03.25,4:00,1.3328,1.334,1.3283,1.3319,5355
2010.03.25,8:00,1.3319,1.3364,1.3314,1.336,9470
2010.03.25,12:00,1.336,1.3369,1.3319,1.3356,10045
2010.03.25,16:00,1.3356,1.3385,1.3278,1.329,11333
2010.03.25,20:00,1.3289,1.3308,1.3267,1.3271,4898
2010.03.26,0:00,1.3271,1.3331,1.3271,1.3329,5040
2010.03.26,4:00,1.3329,1.3352,1.3321,1.3335,4009
2010.03.26,8:00,1.3335,1.3393,1.3324,1.3374,9408
2010.03.26,12:00,1.3374,1.3416,1.3346,1.339,10942
2010.03.26,16:00,1.3391,1.3419,1.3377,1.34,8172
2010.03.26,20:00,1.34,1.3424,1.3397,1.3413,2434
2010.03.29,0:00,1.3473,1.3478,1.3418,1.3421,5095
2010.03.29,4:00,1.342,1.3445,1.342,1.3444,3958
2010.03.29,8:00,1.3445,1.3504,1.3435,1.3472,8382
2010.03.29,12:00,1.3473,1.3491,1.3437,1.3446,8142
2010.03.29,16:00,1.3446,1.3477,1.3436,1.3458,7164
2010.03.29,20:00,1.3459,1.3482,1.3457,1.3474,2980
2010.03.30,0:00,1.3475,1.3491,1.347,1.3475,2977
2010.03.30,4:00,1.3474,1.3505,1.3472,1.3503,3283
