Date,Time,Open,High,Low,Close,Volume
2019.01.31,1:00,1320.31,1320.74,1317.43,1318.7,18909
2019.01.31,5:00,1318.7,1321.07,1318.56,1319.35,15122
2019.01.31,9:00,1319.36,1322.67,1319.22,1322.42,29980
2019.01.31,13:00,1322.44,1326.24,1322.22,1323.18,34865
2019.01.31,17:00,1323.2,1324.57,1319.22,1319.51,36631
2019.01.31,21:00,1319.49,1321.52,1318.71,1321.34,12525
2019.02.01,1:00,1321.06,1321.83,1317.53,1317.87,19029
2019.02.01,5:00,1317.85,1319.09,1317.43,1317.77,14843
2019.02.01,9:00,1317.76,1321.46,1316.6,1321.38,22782
2019.02.01,13:00,1321.42,1323.53,1317.17,1320,35167
2019.02.01,17:00,1320.23,1320.75,1316.14,1317.74,35197
2019.02.01,21:00,1317.75,1319.4,1317.07,1317.88,9566
2019.02.04,1:00,1317.94,1319,1314.75,1315.25,13905
2019.02.04,5:00,1315.26,1315.28,1311.84,1312.81,14445
2019.02.04,9:00,1312.79,1313.64,1310.4,1310.65,21908
2019.02.04,13:00,1310.64,1313.07,1308.63,1310.66,25670
2019.02.04,17:00,1310.66,1315.23,1310.66,1313.62,28538
2019.02.04,21:00,1313.65,1314.31,1311.57,1311.9,9141
2019.02.05,1:00,1312.25,1314.56,1311.24,1314.52,11755
2019.02.05,5:00,1314.52,1315.33,1313.68,1314.05,12183
2019.02.05,9:00,1314.04,1314.34,1310.71,1313.65,20818
2019.02.05,13:00,1313.66,1316.84,1312.92,1314.15,26525
2019.02.05,17:00,1314.17,1316.63,1312.67,1314.45,28573
2019.02.05,21:00,1314.44,1315.37,1313.94,1314.84,8438
2019.02.06,1:00,1315.03,1315.78,1312.74,1315.04,15102
2019.02.06,5:00,1315.03,1315.12,1313.27,1313.46,10585
2019.02.06,9:00,1313.46,1315.58,1312.9,1313.33,19690
2019.02.06,13:00,1313.33,1315.15,1311.53,1312.36,24356
2019.02.06,17:00,1312.36,1313.67,1309.19,1309.69,26053
2019.02.06,21:00,1309.68,1309.68,1305.67,1306.15,14124
2019.02.07,1:00,1306.73,1307.8,1303.49,1304.47,16492
2019.02.07,5:00,1304.46,1305.1,1302.75,1305.05,12540
2019.02.07,9:00,1305.03,1307.23,1303.26,1306.68,21087
2019.02.07,13:00,1306.71,1311.93,1305.46,1309.44,30833
2019.02.07,17:00,1309.49,1311.56,1306.26,1310.63,31731
2019.02.07,21:00,1310.63,1311.21,1309.56,1309.88,9829
2019.02.08,1:00,1310.23,1310.84,1309,1309.77,12550
2019.02.08,5:00,1309.76,1309.76,1308.3,1308.61,9392
2019.02.08,9:00,1308.62,1311.42,1307.76,1311.15,19396
2019.02.08,13:00,1311.2,1315.41,1311.02,1314.22,26933
2019.02.08,17:00,1314.19,1315.6,1312.99,1314.01,24819
2019.02.08,21:00,1314.02,1315.26,1313.7,1313.86,7926
2019.02.11,1:00,1313.96,1314.84,1312.05,1312.11,11806
2019.02.11,5:00,1312.06,1312.31,1310.5,1311.61,11102
2019.02.11,9:00,1311.55,1311.58,1306.2,1306.6,22295
2019.02.11,13:00,1306.56,1308.11,1303.66,1306.39,28115
2019.02.11,17:00,1306.39,1310.34,1305.89,1307.83,25039
2019.02.11,21:00,1307.84,1309.03,1307.66,1307.83,8698
2019.02.12,1:00,1307.94,1309.39,1306.5,1308.69,16148
2019.02.12,5:00,1308.7,1311.47,1307.39,1311.33,13502
2019.02.12,9:00,1311.35,1313.83,1310.75,1313.32,20990
2019.02.12,13:00,1313.32,1314.73,1310.06,1310.4,23746
2019.02.12,17:00,1310.36,1312.64,1308.25,1310.48,26162
2019.02.12,21:00,1310.49,1311.4,1310.23,1310.55,8149
2019.02.13,1:00,1310.69,1312.73,1309.31,1312.19,16644
2019.02.13,5:00,1312.18,1314.23,1312.05,1313.29,12114
2019.02.13,9:00,1313.3,1313.63,1310.98,1311.19,17174
2019.02.13,13:00,1311.14,1313.91,1308.1,1313.29,29238
2019.02.13,17:00,1313.27,1318.11,1310.65,1310.65,29967
2019.02.13,21:00,1310.66,1310.7,1305.01,1306.16,13759
2019.02.14,1:00,1305.83,1309.21,1305.65,1308.21,16137
2019.02.14,5:00,1308.21,1309.35,1307.62,1307.97,13384
2019.02.14,9:00,1307.9,1309.77,1305.25,1306.32,25326
2019.02.14,13:00,1306.39,1312.64,1302.38,1310.82,39103
2019.02.14,17:00,1310.82,1314.32,1307.28,1311.44,34738
2019.02.14,21:00,1311.42,1313.49,1311.35,1312.23,10995
2019.02.15,1:00,1312.51,1313.26,1311.37,1311.85,15426
2019.02.15,5:00,1311.85,1314.66,1311.77,1314.43,11609
2019.02.15,9:00,1314.42,1317.41,1313.76,1317.06,22241
2019.02.15,13:00,1317.01,1319.93,1315.88,1316.81,34637
2019.02.15,17:00,1316.81,1321.37,1314.19,1320.67,29946
2019.02.15,21:00,1320.67,1322.54,1320.65,1321.21,10672
2019.02.18,1:00,1321.33,1324.9,1320.61,1324.59,18514
2019.02.18,5:00,1324.59,1325.28,1322.61,1323.33,13800
2019.02.18,9:00,1323.31,1325.18,1321.28,1324.5,19397
2019.02.18,13:00,1324.5,1327.59,1323.81,1326.18,18963
2019.02.18,17:00,1326.17,1326.77,1325.4,1326.4,9262
2019.02.19,1:00,1326.4,1326.64,1324.15,1324.91,12116
2019.02.19,5:00,1324.92,1325.4,1322.83,1322.95,12272
2019.02.19,9:00,1322.94,1330.08,1322.93,1329.17,24236
2019.02.19,13:00,1329.17,1335.04,1328.25,1334.91,31166
2019.02.19,17:00,1334.91,1341.8,1334.41,1340.11,36419
2019.02.19,21:00,1340.08,1341.27,1339.09,1340.94,11478
2019.02.20,1:00,1340.25,1346.7,1339.34,1346.45,19088
2019.02.20,5:00,1346.45,1346.59,1341.31,1341.67,16127
2019.02.20,9:00,1341.61,1345.34,1341.35,1344.68,22906
2019.02.20,13:00,1344.66,1345.22,1342.12,1344.08,27613
2019.02.20,17:00,1344.11,1346.31,1342.64,1343.38,28068
2019.02.20,21:00,1343.3,1343.94,1336.83,1338.29,21748
2019.02.21,1:00,1338.57,1341.45,1337.44,1338.96,20148
2019.02.21,5:00,1338.97,1340.84,1337.47,1337.51,19929
2019.02.21,9:00,1337.53,1340.44,1332,1335.81,32667
2019.02.21,13:00,1335.81,1337.27,1330.51,1331.4,36113
2019.02.21,17:00,1331.42,1332.92,1324.5,1324.8,33886
2019.02.21,21:00,1324.8,1327.2,1320.84,1323.27,14870
2019.02.22,1:00,1323.36,1326.48,1323.33,1326.15,18772
2019.02.22,5:00,1326.14,1326.36,1324.5,1325.49,12786
2019.02.22,9:00,1325.47,1326.95,1321.52,1322.87,22889
2019.02.22,13:00,1322.86,1330.04,1322.16,1329.21,32258
2019.02.22,17:00,1329.2,1333.07,1328.85,1330.08,30972
2019.02.22,21:00,1330.12,1330.64,1327.2,1327.65,11673
2019.02.25,1:00,1329.05,1331.56,1326.86,1331.41,19042
2019.02.25,5:00,1331.4,1331.92,1329.93,1330.56,14197
2019.02.25,9:00,1330.56,1330.74,1327.79,1329.8,21664
2019.02.25,13:00,1329.77,1332.51,1325.15,1331.11,30797
2019.02.25,17:00,1331.11,1332.15,1325.56,1327.24,30107
2019.02.25,21:00,1327.22,1328.4,1326.56,1327.27,8926
2019.02.26,1:00,1327.51,1329.79,1326.63,1329.7,14824
2019.02.26,5:00,1329.7,1330.14,1327.43,1327.59,13096
2019.02.26,9:00,1327.58,1328.05,1324.46,1325.8,21319
2019.02.26,13:00,1325.8,1327.78,1323.47,1325.72,28789
2019.02.26,17:00,1325.73,1329.01,1323.67,1326.7,31020
2019.02.26,21:00,1326.69,1329.51,1326.54,1328.78,10765
2019.02.27,1:00,1328.76,1329.86,1327.84,1329.09,5413
2019.02.27,5:00,1328.99,1329.1,1326.4,1326.43,12735
